Date,Check #,Donor,Address,Address 2,City,ST,Zip,Account,Amount,Memo
10/21/2016,0,,,,,,,4171250 7 FCF - HUG Project,51.5,71250 - FCF - HUG Project
10/22/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,100,71171 - FCF - Boonrang Family Ministry
10/24/2016,46340186,,,,,,,4171110 7 FCF - Ban San Rak,500,71110 - FCF - Ban San Rak
10/24/2016,5849,,,,,,,4171380 7 FCF - Seed of Hope,50,71380 - FCF - Seed of Hope
10/24/2016,11010,,,,,,,4171210 7 FCF - GOH Children's Center,20,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
10/24/2016,6008,,,,,,,4171390 7 FCF - The Light Center,193.91,71390 - FCF - The Light Center
10/24/2016,0,,,,,,,4171119 7 FCF - BSR Jo Jo's Sanctuary,309,71119 - FCF - BSR Jo Jo's Sanctuary
10/25/2016,0,,,,,,,4171390 7 FCF - The Light Center,100,71390 - FCF - The Light Center
10/25/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,100,71171 - FCF - Boonrang Family Ministry
10/25/2016,0,,,,,,,4171160 7 FCF - Connie's Home,50,71160 - FCF - Connie's Home
10/26/2016,0,,,,,,,4171391 7 FCF - Maternity Home,"1,000.00",71391 - FCF - Maternity Home
10/27/2016,0,,,,,,,4171391 7 FCF - Maternity Home,375.95,71391 - FCF - Maternity Home
10/27/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,25,71171 - FCF - Boonrang Family Ministry
10/27/2016,0,,,,,,,4171340 7 FCF - New Life Ministries,10,71340 - FCF - New Life Ministries
10/28/2016,0,,,,,,,4171210 7 FCF - GOH Children's Center,800,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
10/28/2016,0,,,,,,,4171390 7 FCF - The Light Center,300,71390 - FCF - The Light Center
10/28/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,150,71171 - FCF - Boonrang Family Ministry
10/28/2016,0,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,80,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund
10/28/2016,0,,,,,,,4171390 7 FCF - The Light Center,50,71390 - FCF - The Light Center
10/28/2016,0,,,,,,,4171230 7 FCF - Home of the Peaceful,36.05,71230 - FCF - Home of the Peaceful Heart
10/29/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,25,71380 - FCF - Seed of Hope
10/29/2016,0,,,,,,,4171190 7 FCF - Education Matters,25,71190 - FCF - Education Matters
10/30/2016,0,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,175,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund
10/30/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,103,71171 - FCF - Boonrang Family Ministry
10/31/2016,0,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,30,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund
10/31/2016,18287391,,,,,,,4171391 7 FCF - Maternity Home,"2,327.00",71391 - FCF - Maternity Home
10/31/2016,1145,,,,,,,4171210 7 FCF - GOH Children's Center,"1,500.00",71210 - FCF - Garden of Hope Children's Center/Tawsaeng
10/31/2016,11313,,,,,,,4171160 7 FCF - Connie's Home,"1,000.00",71160 - FCF - Connie's Home
10/31/2016,20597934,,,,,,,4171210 7 FCF - GOH Children's Center,300,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
10/31/2016,24197,,,,,,,4171380 7 FCF - Seed of Hope,"9,000.00",71380 - FCF - Seed of Hope
11/1/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,"5,000.00",71380 - FCF - Seed of Hope
11/1/2016,0,,,,,,,4171117 7 FCF - BSR Hope Haven Ministries,50,71117 - FCF - BSR Hope Haven Ministries
11/2/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,125,71171 - FCF - Boonrang Family Ministry
11/2/2016,0,,,,,,,4171390 7 FCF - The Light Center,100,71390 - FCF - The Light Center
11/3/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,"1,000.00",71171 - FCF - Boonrang Family Ministry
11/3/2016,0,,,,,,,4171340 7 FCF - New Life Ministries,100,71340 - FCF - New Life Ministries
11/3/2016,0,,,,,,,4171340 7 FCF - New Life Ministries,50,71340 - FCF - New Life Ministries
11/4/2016,0,,,,,,,4171391 7 FCF - Maternity Home,"4,120.00",71391 - FCF - Maternity Home
11/4/2016,0,,,,,,,4171391 7 FCF - Maternity Home,103,71391 - FCF - Maternity Home
11/5/2016,0,,,,,,,4171340 7 FCF - New Life Ministries,25,71340 - FCF - New Life Ministries
11/6/2016,0,,,,,,,4171210 7 FCF - GOH Children's Center,51.5,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
11/7/2016,0,,,,,,,4171250 7 FCF - HUG Project,200,71250 - FCF - HUG Project
11/7/2016,226320,,,,,,,4171380 7 FCF - Seed of Hope,"5,000.00",71380 - FCF - Seed of Hope
Total Donations:,,,,,,,,,"466,763.45",
